date,block,Raw_Frequency,MP_Schedule,MP_Drawal,MP_Demand,CZ_Total_Schedule,CZ_Demand,EZ_Total_Schedule,EZ_Demand,WZ_Total_Schedule,WZ_Demand,ATPS_Gen,SGTP_Gen,SGTS_Gen,SINGHAJI_Gen,Total_Thermal_Gen_Ex_Auxillary,Total_Hydel,Thermal_Hydel_Gen,UI_Rate,Total_IPP_Gen,Solar,Wind,CZ_Demand_Avg,EZ_Demand_Avg,WZ_Demand_Avg,MP_Demand_Avg,ISP_Hydro,OSP_Hydro,date_int
20251101,66,50.034666666666666,6231.733333333334,6212.4,9692.266666666666,3065.0666666666666,3077.266666666667,2356.0666666666666,2351.0666666666666,4527,3872.6,204.2,1218.7333333333333,0.7333333333333333,492.8,1753.6666666666667,938.6666666666666,2692.4666666666667,2.944666666666667,486.566,257.43333333333334,22.513333333333332,3037.17,2310.48,3821.81,9559.63,244.0413333333333,189.97866666666667,20251101
20251101,67,50.01,6386.466666666666,6306.333333333333,9879.6,3141.6666666666665,3104.6666666666665,2353.4,2415.0666666666666,4546.6,3943.4,200.6,1216.2666666666667,0.6,556.3333333333334,1808.7333333333333,1037.2,2845.866666666667,3.287333333333333,520.6526666666666,165.48666666666665,21.47533333333333,3077.9,2350.92,3872.05,9694.96,338.5346666666667,193.97933333333333,20251101
20251101,68,50.01933333333333,6469.866666666667,6361.933333333333,10014.8,3247.4666666666667,3199.9333333333334,2388.3333333333335,2428,4622.333333333333,3971.6,184.86666666666667,1206.7333333333333,0.9333333333333333,604.8,1832.6666666666667,1187.7333333333333,3020.3333333333335,3.8706666666666667,514.1413333333334,88.97866666666667,18.005999999999997,3108.6599999999994,2419.18,3940.24,9881.24,487.25266666666664,192.81,20251101
20251101,69,49.940666666666665,6617.8,6511.4,10268.933333333332,3331.866666666667,3290.6,2471.4,2525,4673.133333333333,4008.0666666666666,185.33333333333334,1201.9333333333334,0.5333333333333333,625.2,1848.5333333333333,1341.6,3190.0666666666666,4.33,507.18,36.374,14.743333333333334,3206.36,2430.12,3972.51,10022.15,636.1893333333334,201.14533333333333,20251101
20251101,70,49.88066666666667,6825.866666666667,6613.8,10424.866666666667,3554.6666666666665,3343.733333333333,2717,2640.4,4887.066666666667,3996.2,192.26666666666668,1205.4666666666667,0.6666666666666666,626.1333333333333,1856.8666666666666,1406.9333333333334,3263.9333333333334,9.926666666666668,510.18933333333337,8.097333333333333,17.197333333333333,3291.9,2526.78,4005.99,10275.23,699.6353333333334,205.2506666666667,20251101
20251101,71,49.824,6904.4,6417.8,10438.666666666666,3836,3337,2966.6666666666665,2704.266666666667,5113.2,3937.5333333333333,200.6,1202.8,0.6666666666666666,633.6,1872.0666666666666,1601.4666666666667,3473.733333333333,9.900666666666666,512.89,2.7353333333333336,19.028000000000002,3344.46,2640.72,3992.69,10424.07,888.7433333333333,208.74133333333333,20251101
20251101,72,49.744,6697.133333333333,6350.866666666667,10462.266666666666,3920.733333333333,3402.0666666666666,3049.3333333333335,2785.6,5018.666666666667,3825.6666666666665,199.26666666666668,1204.8,0.6,629.1333333333333,1869,1669.2,3538.133333333333,9.994666666666665,535.438,1.3973333333333333,21.94333333333333,3335.39,2712.86,3935.86,10439.16,948.5593333333333,212.986,20251101
20251101,73,49.78333333333333,6651.2,6432.466666666666,10521.533333333333,3983.0666666666666,3484,3101.3333333333335,2837.0666666666666,4870.466666666666,3745.0666666666666,198.33333333333334,1199.6,0.8666666666666667,627.4,1861.1333333333334,1648.0666666666666,3509.133333333333,9.968666666666667,539.5586666666667,0,24.901333333333334,3404.67,2792.4,3815.79,10465.26,931.0533333333333,210.36733333333333,20251101
20251101,74,49.934666666666665,6668.6,6458.8,10513.933333333332,4045.0666666666666,3525.5333333333333,3103.6,2837.4,4755.266666666666,3717.866666666667,199,1202.8,0.6,626.7333333333333,1863.1333333333334,1599.9333333333334,3463.0666666666666,9.973333333333333,542.4166666666666,0,31.399333333333335,3484.73,2835.13,3749.56,10526.639999999998,891.776,201.988,20251101
20251101,75,49.90333333333333,6507.6,6262.933333333333,10342,4169.2,3480.133333333333,3185,2805.6666666666665,4765.666666666667,3630.2,196.73333333333332,1207.1333333333334,0.8666666666666667,626.3333333333334,1865.2666666666667,1612.1333333333334,3477.5333333333333,10,544.632,0,36.028,3519.0673333333334,2835.9886666666666,3712.096,10505.51,902.6026666666668,204.68533333333332,20251101
20251101,76,50.00866666666666,6152.8,6012.333333333333,10104.933333333332,4260.933333333333,3385.2,3270,2758.866666666667,4775.266666666666,3534.0666666666666,198.33333333333334,1208.4666666666667,0.8,622.4666666666667,1865.2666666666667,1619.0666666666666,3484.5333333333333,10,544.5186666666667,0,41.152,3476.39,2805.46,3622.0900000000006,10337.54,863.338,250.13933333333335,20251101
20251101,77,50.03933333333334,5608.533333333334,5705.733333333334,9844.466666666667,4293,3299.6666666666665,3321.5333333333333,2727.8,4738.333333333333,3393.133333333333,195,1211.8,0.6,623.2,1866.6666666666667,1673.3333333333333,3540.133333333333,9.952,543.948,0,36.61533333333333,3387.9753333333333,2761.1453333333334,3533.339333333333,10098.59,859.108,308.7286666666667,20251101
20251101,78,50.05466666666666,5390.933333333333,5241,9527.133333333333,4300.066666666667,3142.133333333333,3356.866666666667,2683.9333333333334,4700.466666666666,3258.866666666667,197,1206.3333333333333,1,618.7333333333333,1856.9333333333334,1842.9333333333334,3700,9.467333333333332,540.5553333333334,0,27.965333333333334,3292.31,2725.49,3385.42,9830,966.3373333333333,372.26,20251101
20251101,79,50.013333333333335,4976.6,4853.333333333333,9223.466666666667,4268.666666666667,3023.2,3368.6666666666665,2623.733333333333,4658.466666666666,3140.3333333333335,197.86666666666667,1214.9333333333334,1,618.6,1868,1922.4666666666667,3790.6,5.753333333333333,540.792,0,23.54733333333333,3144.787333333333,2685.366,3258.2906666666668,9518.65,984.764,434.5106666666667,20251101
20251101,80,49.98800000000001,4742.666666666667,4533.733333333334,8935.133333333333,4089.133333333333,2917.3333333333335,3268.3333333333335,2564.4,4496.666666666667,3031.133333333333,201.66666666666666,1213.3333333333333,1,608.5333333333333,1858.2,2019.1333333333334,3877.4666666666667,5.004666666666666,487.5586666666667,0,20.87066666666667,3018.81,2624.46,3135.63,9211.09,993.2819999999999,519.382,20251101
20251101,81,49.928,4768.133333333333,4476.2,8751.6,3852.8,2828,3139,2525.5333333333333,4293.2,2954.733333333333,200.26666666666668,1208.3333333333333,0.9333333333333333,598.8666666666667,1844.7333333333333,1923.8,3768.4,4.288,466.51666666666665,0,25.074666666666666,2920.800666666667,2565.4826666666663,3034.9513333333334,8928.33,921.11,499.23333333333335,20251101
20251101,82,49.79933333333334,4942,4642.866666666667,8540.466666666667,3713.2,2753.2,3048.6666666666665,2475,4159.666666666667,2884.133333333333,202.13333333333333,1201.8666666666666,1,599.5333333333333,1841.8,1546.5333333333333,3388.4,4.026666666666666,469.898,0,27.12,2828.72,2526.31,2952.47,8749.95,706.6906666666667,335.9146666666667,20251101
